Family,Genus,Species,Authority,Chromosome number,Ploidy level,Estimation method,Voucher,1C (pg),Original Reference,Lifecycle,Group,Paper,Name,History of Polyploidy,Repeated Sample,Non-multiple,Minimum,Missing Data,Possible Hybrid,Both,Chromploid
PASSIFLORACEAE,Turnera,velutina,Presl,30,6,FC:PI,Y,2.17,"Lopez et al., 2011 (Ref. 694)",P,Eudicot,2012,Turnera_velutina,,,,1,,,1,1
BRASSICACEAE,Turritis,glabra,(L.) Bernh.,12,2,FC:PI,Y,0.24,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Turritis_glabra,,,,1,,,1,1
ASTERACEAE,Tussilago,farfara,L.,60,2,Fe,?,2.3,"Grime and Mowforth, 1982 (Ref. 110)",P,Eudicot,1991,Tussilago_farfara,,,,1,,,1,1
TYPHACEAE,Typha,latifolia,L.,30,2,Fe,?,0.33,"Band, 1984 (Ref. 154)",P,Monocot,1991,Typha_latifolia,,,,1,,,1,1
ARACEAE,Typhonium,cuspidatum,Decne.,16,,Fe,Y,5.17,"Ghosh et al., 2001 (Ref. 411)",A,Monocot,2005a,Typhonium_cuspidatum,,,,1,,,,0
ARACEAE,Typhonium,trilobatum,Schott,40,,Fe,Y,6.59,"Ghosh et al., 2001 (Ref. 411)",A,Monocot,2005a,Typhonium_trilobatum,,,,1,,,,0
FABACEAE,Ulex,europaeus,L.,96,6,FC:DAPI,Y,3.85,"Misset and Gourret, 1996 (Ref. 284)",P,Eudicot,1997,Ulex_europaeus,,,,1,,,1,1
FABACEAE,Ulex,gallii,Planchon,80,,Fe,?,2.9,"Band, 1984 (Ref. 154)",P,Eudicot,1991,Ulex_gallii,,,,1,,,,0
ULMACEAE,Ulmus,glabra,Hudson,28,2,Fe,?,1.08,"Band, 1984 (Ref. 154)",P,Eudicot,1991,Ulmus_glabra,,,,1,,,1,1
ULMACEAE,Ulmus,minor,Mill.,,,FC:PI,N,2.13,"Loureiro et al., 2007 (Ref. 585)",P,Eudicot,2011,Ulmus_minor,,,,1,,,,0
CYPERACEAE,Uncinia,meredensis,Stevermark,,8,Fe,N,1.35,"Bennett MD, Smith JB, Lewis Smith RI., 1982 (Ref. 105)",P,Monocot,1982,Uncinia_meredensis,,,,1,,,,0
ASPARAGACEAE,Urginea,hesperia,Webb & Berthel.,,,FC:PI,N,10.52,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Urginea_hesperia,,,,1,,,,0
ASPARAGACEAE,Urginea,maritima,Baker,,,FC:PI,N,13.55,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Urginea_maritima,,,,1,,,,0
URTICACEAE,Urtica,dioica,L.,52,4,Fe,?,1.58,"Mowforth, 1986 (Ref. 158)",P,Eudicot,1991,Urtica_dioica,,,,1,,,1,1
URTICACEAE,Urtica,urens,L.,,,Fe,?,0.33,"Bennett and Smith, 1976 (Ref. 2)",A,Eudicot,1976,Urtica_urens,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,australis,R.Br.,,,CIA,Y,0.18,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_australis,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,blanchetii,A.DC.,,,CIA,Y,0.14,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_blanchetii,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,gibba,L.,,,CIA,Y,0.09,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_gibba,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,humboldtii,R.H.Schomb.,,,CIA,Y,0.24,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_humboldtii,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,livida,E.Mey.,,,CIA,Y,0.26,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_livida,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,microcalyx,(P.Taylor) P.Taylor,,,CIA,Y,0.22,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_microcalyx,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,parthenopipes,P.Taylor,,,CIA,Y,0.14,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_parthenopipes,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,praelonga,A.St.-Hil. & F.Girard,,,CIA,Y,0.16,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_praelonga,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,prehensilis,E.Mey.,,,CIA,Y,0.41,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_prehensilis,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,pubescens,Sm.,,,CIA,Y,0.22,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_pubescens,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,quelchii,N.E.Br.,,,CIA,Y,0.16,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_quelchii,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,reniformis,A.St.-Hil.,,,CIA,Y,0.34,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_reniformis,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,sandersonii,Oliv.,,,CIA,Y,0.24,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_sandersonii,,,,1,,,,0
LENTIBULARIACEAE,Utricularia,subulata,L.,,,CIA,Y,0.25,"Greilhuber et al., 2006 (Ref. 535)",P,Eudicot,2011,Utricularia_subulata,,,,1,,,,0
COLCHICACEAE,Uvularia,grandiflora,Sm.,,,FC:PI,N,16.02,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Uvularia_grandiflora,,,,1,,,,0
COLCHICACEAE,Uvularia,perfoliata,L.,14,2,FC:PI,Y,12.95,"Bharathan et al., 1994 (Ref. 272)",P,Monocot,1997,Uvularia_perfoliata,,,,1,,,1,1
COLCHICACEAE,Uvularia,sessilifolia,L.,14,2,FC:PI,Y,7.65,"Bharathan et al., 1994 (Ref. 272)",P,Monocot,1997,Uvularia_sessilifolia,,,,1,,,1,1
ERICACEAE,Vaccinium,boreale,Hall & Aalders,24,2,FC:PI,-,0.59,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_boreale,,,,1,,,1,1
ERICACEAE,Vaccinium,corymbosum,L.,24,2,FC:PI,-,0.67,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_corymbosum,,,,1,,,1,1
ERICACEAE,Vaccinium,darrowi,Camp,24,2,FC:PI,-,0.66,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_darrowi,,,,1,,,1,1
ERICACEAE,Vaccinium,elliottii,Chapm.,24,2,FC:PI,-,0.63,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_elliottii,,,,1,,,1,1
ERICACEAE,Vaccinium,myrtilloides,Michx.,24,2,FC:PI,-,0.63,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_myrtilloides,,,,1,,,1,1
ERICACEAE,Vaccinium,pallidum,Ait.,24,2,FC:PI,-,0.61,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_pallidum,,,,1,,,1,1
ERICACEAE,Vaccinium,tenellum,Ait.,24,2,FC:PI,-,0.65,"Costich et al., 1993 (Ref. 257)",P,Eudicot,1995,Vaccinium_tenellum,,,,1,,,1,1
POACEAE,Vahlodea,atropurpurea,(Wahlenbg.) Fr.,14,2,Fe,?,3.2,"Albers, 1980 (Ref. 73)",P,Monocot,1982,Vahlodea_atropurpurea,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,apula,Pourr.,16,2,FC:PI,Y,0.49,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_apula,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,celtica,L.,,,FC:PI,Y,1.06,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_celtica,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,dioica,L.,,,FC:PI,Y,1.51,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_dioica,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,dioscoridis,Sibth. & Sm.,,,FC:PI,Y,2.27,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Eudicot,2012,Valeriana_dioscoridis,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,longiflora,Willk.,,,FC:PI,Y,0.48,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_longiflora,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,montana,L.,32,4,FC:PI,Y,1.3,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_montana,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,officinalis,L.,14,2,FC:PI,Y,1.49,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_officinalis,1,,,1,0,,1,1
CAPRIFOLIACEAE,Valeriana,officinalis,L.,,8,FC:PI,Y,4.08,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_officinalis,1,,,0,1,,,0
CAPRIFOLIACEAE,Valeriana,pancicii,Halascy & Bald.,,,FC:PI,Y,0.63,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Eudicot,2012,Valeriana_pancicii,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,pyrenaica,L.,16,2,FC:PI,Y,0.63,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_pyrenaica,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,rotundifolia,Vill.,,,FC:PI,Y,1.26,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_rotundifolia,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,saliunca,All.,16,2,FC:PI,Y,0.73,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_saliunca,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,saxatilis,L.,,,FC:PI,Y,0.53,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_saxatilis,,,,1,,,,0
CAPRIFOLIACEAE,Valeriana,tripteris,L.,16,2,FC:PI,Y,0.73,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_tripteris,,,,1,,,1,1
CAPRIFOLIACEAE,Valeriana,tuberosa,L.,,,FC:PI,Y,1.87,"Hidalgo et al., 2010 (Ref. 638)",P,Eudicot,2012,Valeriana_tuberosa,,,,1,,,,0
CAPRIFOLIACEAE,Valerianella,coronata,(L.) DC.,14,2,FC:PI,Y,0.27,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_coronata,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,dentata,(L.) Pollich,16,2,FC:PI,Y,0.25,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_dentata,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,echinata,DC.,16,2,FC:PI,Y,0.3,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_echinata,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,eriocarpa,Desv.,16,2,FC:PI,Y,0.24,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_eriocarpa,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,locusta,L.,16,2,FC:PI,Y,0.22,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_locusta,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,microcarpa,Loisel,16,2,FC:PI,Y,0.23,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_microcarpa,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,multidentata,Loscos & Pardo,,2,FC:PI,Y,0.26,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_multidentata,,,,1,,,,0
CAPRIFOLIACEAE,Valerianella,pontica,Velen.,,2,FC:PI,Y,0.26,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_pontica,,,,1,,,,0
CAPRIFOLIACEAE,Valerianella,turgida,Betcke,16,2,FC:PI,Y,0.2,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_turgida,,,,1,,,1,1
CAPRIFOLIACEAE,Valerianella,vesicaria,Moench,,2,FC:PI,Y,0.31,"Hidalgo et al., 2010 (Ref. 638)",A,Eudicot,2012,Valerianella_vesicaria,,,,1,,,,0
ORCHIDACEAE,Vanda,cristata,Lindl.,38,2,Fe,N,4.4,"Narayan et al., 1989 (Ref. 250)",P,Monocot,1995,Vanda_cristata,,,,1,,,1,1
ORCHIDACEAE,Vanda,lamellata,Lindl.,38,,FC:PI,N,2.05,"Jones et al., 1998 (Ref. 307)",P,Monocot,2000,Vanda_lamellata,,,,1,,,,0
RUBIACEAE,Vangueria,infausta,Burch.,44,4,Fe,-,0.65,"Kiehn, 1986 (Ref. 175)",P,Eudicot,1995,Vangueria_infausta,,,,1,,,1,1
RUBIACEAE,Vangueriopsis,lanciflora,(Hiern) Robyns ex Good,44,4,Fe,-,0.6,"Kiehn, 1986 (Ref. 175)",P,Eudicot,1995,Vangueriopsis_lanciflora,,,,1,,,1,1
ORCHIDACEAE,Vanilla,phaeantha,Rchb.f.,32,,FC:PI,N,7.6,"Jones et al., 1998 (Ref. 307)",P,Monocot,2000,Vanilla_phaeantha,,,,1,,,,0
ORCHIDACEAE,Vanilla,planifolia,Jackson,32,2,FC:PI,N,7.95,"Arumuganathan and Earle, 1991 (Ref. 227)",P,Monocot,1995,Vanilla_planifolia,,,,1,,,1,1
ORCHIDACEAE,Vanilla,pompona,Schiede,32,,FC:PI,N,7.25,"Jones et al., 1998 (Ref. 307)",P,Monocot,2000,Vanilla_pompona,,,,1,,,,0
BRASSICACEAE,Vella,pseudocytisus,L.,68,4,FC:PI,N,1.9,"Lysök et al., 2007 (Ref. 602)",P,Eudicot,2011,Vella_pseudocytisus,,,,1,,,1,1
BRASSICACEAE,Vella,spinosa,Boiss.,34,,FC:PI,Y,0.85,"Lysök et al., 2009 (Ref. 599)",,Eudicot,2011,Vella_spinosa,,,,1,,,,0
ASPARAGACEAE,Veltheimia,bracteata,Harv. ex Baker,,,FC:PI,N,10.2,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Veltheimia_bracteata,,,,1,,,,0
ASPARAGACEAE,Veltheimia,capensis,DC.,,,FC:PI,N,10.95,"Zonneveld et al., 2005 (Ref. 466)",P,Monocot,2005b,Veltheimia_capensis,,,,1,,,,0
MELANTHIACEAE,Veratrum,californicum,Durand,32,,FC:PI,Y,2.7,"Bharathan et al., 1994 (Ref. 272)",P,Monocot,1997,Veratrum_californicum,,,,1,,,,0
MELANTHIACEAE,Veratrum,lobelianum,Bernh.,,,FC:PI,N,3.3,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Veratrum_lobelianum,,,,1,,,,0
MELANTHIACEAE,Veratrum,nigrum,L.,,,FC:PI,N,2.38,"Vesely et al., 2011 (Ref. 675)",P,Monocot,2012,Veratrum_nigrum,,,,1,,,,0
SCROPHULARIACEAE,Verbascum,chaixii,Vill.,26,2,FC:PI,Y,0.36,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Verbascum_chaixii,,,,1,,,1,1
VERBENACEAE,Verbena,rigida,Spreng.,42,,FC:PI,Y,1.19,"Hanson et al., 2005 (Ref. 612)",A,Eudicot,2011,Verbena_rigida,,,,1,,,,0
PLANTAGINACEAE,Veronica,agrestis,L.,28,4,CIA,Y,0.73,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_agrestis,,,,1,,,1,1
PLANTAGINACEAE,Veronica,anagallis-aquatica,L.,36,4,CIA,Y,1.08,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_anagallis-aquatica,,,,1,,,1,1
PLANTAGINACEAE,Veronica,armena,Boiss. & Huet,16,2,CIA,Y,0.38,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_armena,,,,1,,,1,1
PLANTAGINACEAE,Veronica,arvensis,L.,18,2,CIA,Y,0.33,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_arvensis,,,,1,,,1,1
PLANTAGINACEAE,Veronica,baumgartenii,Roem. & Schult.,14,2,CIA,Y,0.5,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_baumgartenii,,,,1,,,1,1
PLANTAGINACEAE,Veronica,beccabunga,L.,,,Fe,Y,0.73,"Baum et al., 1989 (Ref. 269-D)",P,Eudicot,1995,Veronica_beccabunga,,,,1,,,,0
PLANTAGINACEAE,Veronica,bellidioides,L.,36,4,CIA,Y,1.04,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_bellidioides,,,,1,,,1,1
PLANTAGINACEAE,Veronica,chamaedrys,L.,32,4,CIA,Y,1.49,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_chamaedrys,,,,1,,,1,1
PLANTAGINACEAE,Veronica,ciliata,Fisch.,16,2,CIA,Y,1.31,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_ciliata,,,,1,,,1,1
PLANTAGINACEAE,Veronica,cinerea,Boiss. & Balansa,16,2,CIA,Y,0.32,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_cinerea,,,,1,,,1,1
PLANTAGINACEAE,Veronica,copelandii,Eastw.,18,2,CIA,Y,0.83,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_copelandii,,,,1,,,1,1
PLANTAGINACEAE,Veronica,crista-galli,Steven,18,2,CIA,Y,0.69,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_crista-galli,,,,1,,,1,1
PLANTAGINACEAE,Veronica,cymbalaria,Bodard,36,4,CIA,Y,0.83,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_cymbalaria,,,,1,,,1,1
PLANTAGINACEAE,Veronica,donii,Rapp,18,2,CIA,Y,0.75,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_donii,,,,1,,,1,1
PLANTAGINACEAE,Veronica,filiformis,Sm.,14,2,CIA,Y,0.36,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_filiformis,,,,1,,,1,1
PLANTAGINACEAE,Veronica,gentianoides,L.,48,6,CIA,Y,1.86,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_gentianoides,,,,1,,,1,1
PLANTAGINACEAE,Veronica,glauca,Sibth. & Sm.,18,2,CIA,Y,0.4,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_glauca,,,,1,,,1,1
PLANTAGINACEAE,Veronica,hederifolia,L.,54,6,CIA,Y,1.41,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_hederifolia,,,,1,,,1,1
PLANTAGINACEAE,Veronica,jacquinii,Baumg.,48,6,CIA,Y,1.7,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_jacquinii,,,,1,,,1,1
PLANTAGINACEAE,Veronica,kellererii,Degen & Urum.,16,2,CIA,Y,0.93,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_kellererii,,,,1,,,1,1
PLANTAGINACEAE,Veronica,lycica,E.B.J.Lehm.,18,2,CIA,Y,0.44,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_lycica,,,,1,,,1,1
PLANTAGINACEAE,Veronica,missurica,Raf.,24,4,FC:PI,Y,1.32,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_missurica,,,,1,,,1,1
PLANTAGINACEAE,Veronica,montana,L.,18,2,Fe,?,0.85,"Band, 1984 (Ref. 154)",P,Eudicot,1991,Veronica_montana,,,,1,,,1,1
PLANTAGINACEAE,Veronica,multifida,L.,48,6,CIA,Y,1.76,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_multifida,,,,1,,,1,1
PLANTAGINACEAE,Veronica,nakaiana,Ohwi,34,4,CIA,Y,0.62,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_nakaiana,,,,1,,,1,1
PLANTAGINACEAE,Veronica,officinalis,L.,36,4,FC:PI,Y,0.9,"Temsch et al., 2010 (Ref. 627)",P,Eudicot,2012,Veronica_officinalis,,,,1,,,1,1
PLANTAGINACEAE,Veronica,orchidea,Crantz,34,4,CIA,Y,0.8,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_orchidea,,,,1,,,1,1
PLANTAGINACEAE,Veronica,peregrina,L.,52,6,CIA,Y,0.95,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_peregrina,,,,1,,,1,1
PLANTAGINACEAE,Veronica,perfoliata,R.Br.,40,4,FC:PI,Y,1.55,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_perfoliata,,,,1,,,1,1
PLANTAGINACEAE,Veronica,persica,Poir.,28,4,Fe,N,0.78,"Bennett, 1972 (Ref. 1)",A,Eudicot,1976,Veronica_persica,,,,1,,,1,1
PLANTAGINACEAE,Veronica,polita,Fr.,14,2,CIA,Y,0.42,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_polita,,,,1,,,1,1
PLANTAGINACEAE,Veronica,serpyllifolia,L.,14,2,CIA,Y,0.44,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_serpyllifolia,,,,1,,,1,1
PLANTAGINACEAE,Veronica,syriaca,Roem. & Schult.,14,2,CIA,Y,0.7,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_syriaca,,,,1,,,1,1
PLANTAGINACEAE,Veronica,teucrium,L.,64,8,CIA,Y,2.26,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_teucrium,,,,1,,,1,1
PLANTAGINACEAE,Veronica,triloba,Opiz,18,2,CIA,Y,0.61,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_triloba,,,,1,,,1,1
PLANTAGINACEAE,Veronica,triphyllos,L.,14,2,CIA,Y,0.71,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_triphyllos,,,,1,,,1,1
PLANTAGINACEAE,Veronica,urticifolia,Jacq.,18,2,CIA,Y,0.64,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_urticifolia,,,,1,,,1,1
PLANTAGINACEAE,Veronica,vendettadeae,Albach,16,2,CIA,Y,0.64,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_vendettadeae,,,,1,,,1,1
PLANTAGINACEAE,Veronica,verna,L.,16,2,CIA,Y,0.54,"Albach & Greilhuber, 2003 (Ref. 478)",A,Eudicot,2011,Veronica_verna,,,,1,,,1,1
PLANTAGINACEAE,Veronica,vindobonensis,(M.A.Fisch.) M.A.Fisch.,16,2,CIA,Y,0.9,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronica_vindobonensis,,,,1,,,1,1
PLANTAGINACEAE,Veronicastrum,virginicum,(L.) Farw.,34,4,CIA,Y,1.31,"Albach & Greilhuber, 2003 (Ref. 478)",P,Eudicot,2011,Veronicastrum_virginicum,,,,1,,,1,1
POACEAE,Vetiveria,zizanioides,(L.) Nash,20,2,Fe,N,1,"Lavania, 1985 (Ref. 241)",P,Monocot,1995,Vetiveria_zizanioides,,,,1,,,1,1
ADOXACEAE,Viburnum,bitchiuense,Mak.,16,2,Fe,?,3.8,"Olszewska and Osiecka, 1984 (Ref. 157)",P,Eudicot,1991,Viburnum_bitchiuense,,,,1,,,1,1
ADOXACEAE,Viburnum,lantana,L.,,,FC:PI,Y,4.04,"Siljak-Yakovlev et al., 2010 (Ref. 634)",P,Eudicot,2012,Viburnum_lantana,,,,1,,,,0
ADOXACEAE,Viburnum,opulus,L.,18,2,Fe,?,4.15,"Band, 1984 (Ref. 154)",P,Eudicot,1991,Viburnum_opulus,,,,1,,,1,1
FABACEAE,Vicia,alpestris,Stev.,28,4,Fe,N,5.08,"Callimassia and Bennett, 1992 (Ref. 269-H)",A,Eudicot,1995,Vicia_alpestris,,,,1,,,1,1
FABACEAE,Vicia,amoena,Fisch. ex Ser.,12,2,Fe,Y,6.38,"Li and Liu, 1996 (Ref. 312)",P,Eudicot,2000,Vicia_amoena,1,,,1,,,1,1
FABACEAE,Vicia,amoena,Fisch. ex Ser.,24,4,Fe,Y,8.6,"Li and Liu, 1996 (Ref. 312)",P,Eudicot,2000,Vicia_amoena,1,,,0,,,1,0
FABACEAE,Vicia,amphicarpa,L.,10,2,Fe,?,2.23,"Martin and Shanks, 1966 (Ref. 19)",A,Eudicot,1976,Vicia_amphicarpa,,,,1,,,1,1
FABACEAE,Vicia,amurensis,Oett.,12,2,Fe,N,5.65,"Raina and Rees, 1983 (Ref. 112)",-,Eudicot,1991,Vicia_amurensis,,,,1,,,1,1
FABACEAE,Vicia,angustifolia,L.,12,2,Fe,N,2.25,"Rees et al., 1966 (Ref. 20)",A,Eudicot,1976,Vicia_angustifolia,,,,1,,,1,1
FABACEAE,Vicia,articulata,Hornem.,14,2,Fe,?,6.03,"Chooi WY., 1971 (Ref. 21)",A,Eudicot,1976,Vicia_articulata,,,,1,,,1,1
FABACEAE,Vicia,assyriaca,Boiss.,12,2,Fe,Y,6.58,"Maxted et al., 1991 (Ref. 190)",A,Eudicot,1995,Vicia_assyriaca,,,,1,,,1,1
FABACEAE,Vicia,atropurpurea,Desf.,14,2,Fe,?,2.43,"Chooi WY., 1971 (Ref. 21)",A-P,Eudicot,1976,Vicia_atropurpurea,,,,1,,,1,1
FABACEAE,Vicia,barbazitae,Ten. & Guss.,14,2,Fe,Y,3.63,"Maxted et al., 1991 (Ref. 190)",A,Eudicot,1995,Vicia_barbazitae,,,,1,,,1,1
FABACEAE,Vicia,benghalensis,L.,14,2,Fe,N,3.48,"Raina and Rees, 1983 (Ref. 112)",A-P,Eudicot,1991,Vicia_benghalensis,,,,1,,,1,1
FABACEAE,Vicia,biennis,L.,14,2,Fe,?,2.98,"Chooi WY., 1971 (Ref. 21)",A,Eudicot,1976,Vicia_biennis,,,,1,,,1,1
FABACEAE,Vicia,bithynica,(L.) L.,14,2,Fe,?,4.58,"Chooi WY., 1971 (Ref. 21)",A,Eudicot,1976,Vicia_bithynica,,,,1,,,1,1
FABACEAE,Vicia,canescens,Lab.,10,2,Fe,Y,3.12,"Akpinar et al., 1997 (Ref. 409)",P,Eudicot,2005a,Vicia_canescens,,,,1,,,1,1
FABACEAE,Vicia,cappadocica,Boiss. & Bal.,14,2,Fe,Y,5.5,"Maxted et al., 1991 (Ref. 190)",A,Eudicot,1995,Vicia_cappadocica,,,,1,,,1,1
FABACEAE,Vicia,cassubica,L.,12,2,Fe,?,4.13,"Chooi WY., 1971 (Ref. 21)",P,Eudicot,1976,Vicia_cassubica,,,,1,,,1,1
